"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"YJL014W"	2128.22884580233	0.275768786290739	0.0658395874098692	1.82641126630034e-07	2.84521982574844e-06
"YJL036W"	162.922389087717	0.385395889558336	0.0973329527083294	4.87632156165436e-08	8.50316656400949e-07
"YJL099W"	214.983922321288	0.0736809607531235	0.0836570873070191	1.78045485230647e-06	2.21261062364135e-05
"YJL102W"	163.320799624325	0.382457580801132	0.100696283726553	6.59386851117885e-07	9.12591401947153e-06
"YJL128C"	473.983496370226	0.0587944505349116	0.0561083582009731	1.58033544012508e-08	2.93478112524923e-07
"YJL160C"	18.0400286674081	0.00319487823578752	0.0832774068894863	5.22310627510074e-06	5.88965705874996e-05
"YJL165C"	507.471876232936	0.0115361368027689	0.0681829821784141	4.71349095159123e-07	6.72134655280703e-06
"YJL172W"	16072.7074149312	0.523079110784167	0.244482433870355	1.60011744412745e-12	5.20751092955141e-11
"YJR006W"	255.640271048334	0.00732743312772492	0.0637100479914084	1.29958395843079e-05	0.000131236020625561
"YJR011C"	80.4169354215824	0.107192283281004	0.125463275162443	9.51373669345786e-08	1.55194305267474e-06
"YJR029W"	440.185484165228	0.00141708983639387	0.0785677298223639	8.64857851701921e-59	1.49620408344432e-56
"YJR048W"	1022.87481758327	0.00107465746326828	0.0689544812320026	6.00365217239199e-05	0.000500228255783332
"YJR073C"	4833.60022309485	0.0466668089845581	0.0941388135808668	3.51966372986182e-06	4.09526891329409e-05
"YJR090C"	683.044407076585	0.102098596405809	0.0669961822513091	7.22490957808663e-05	0.000587102046555519
